Price,Adj Close,Close,High,Low,Open,Volume,company_name,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,226.15118408203125,226.39999389648438,227.97999572753906,225.0500030517578,226.52000427246094,34765500.0,APPLE,,,,,,,,,,,,,,,,,,
2024-08-22,224.2832489013672,224.52999877929688,228.33999633789062,223.89999389648438,227.7899932861328,43695300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-08-23,226.5906982421875,226.83999633789062,228.22000122070312,224.3300018310547,225.66000366210938,38677300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-08-26,226.93032836914062,227.17999267578125,227.27999877929688,223.88999938964844,226.75999450683594,30602200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-08-27,227.77938842773438,228.02999877929688,228.85000610351562,224.88999938964844,226.0,35934600.0,APPLE,,,,,,,,,,,,,,,,,,
2024-08-28,226.2410888671875,226.49000549316406,229.86000061035156,225.67999267578125,227.9199981689453,38052200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-08-29,229.53746032714844,229.7899932861328,232.9199981689453,228.8800048828125,230.10000610351562,51906300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-08-30,228.7483367919922,229.0,230.39999389648438,227.47999572753906,230.19000244140625,52990800.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-03,222.52517700195312,222.77000427246094,229.0,221.1699981689453,228.5500030517578,50190600.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-04,220.6072998046875,220.85000610351562,221.77999877929688,217.47999572753906,221.66000366210938,43840200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-05,222.13560485839844,222.3800048828125,225.47999572753906,221.52000427246094,221.6300048828125,36615400.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-06,220.57733154296875,220.82000732421875,225.24000549316406,219.77000427246094,223.9499969482422,48423000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-09,220.66722106933594,220.91000366210938,221.27000427246094,216.7100067138672,220.82000732421875,67180000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-10,219.86810302734375,220.11000061035156,221.47999572753906,216.72999572753906,218.9199981689453,51591000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-11,222.41529846191406,222.66000366210938,223.08999633789062,217.88999938964844,221.4600067138672,44587100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-12,222.52517700195312,222.77000427246094,223.5500030517578,219.82000732421875,222.5,37498200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-13,222.25547790527344,222.5,224.0399932861328,221.91000366210938,223.5800018310547,36766600.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-16,216.082275390625,216.32000732421875,217.22000122070312,213.9199981689453,216.5399932861328,59357400.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-17,216.55174255371094,216.7899932861328,216.89999389648438,214.5,215.75,45519300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-18,220.4474639892578,220.69000244140625,222.7100067138672,217.5399932861328,217.5500030517578,59894900.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-19,228.61846923828125,228.8699951171875,229.82000732421875,224.6300048828125,224.99000549316406,66781300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-20,227.94920349121094,228.1999969482422,233.08999633789062,227.6199951171875,229.97000122070312,318679900.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-23,226.2211151123047,226.47000122070312,229.4499969482422,225.80999755859375,227.33999633789062,54146000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-24,227.1201171875,227.3699951171875,229.35000610351562,225.72999572753906,228.64999389648438,43556100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-25,226.1212158203125,226.3699951171875,227.2899932861328,224.02000427246094,224.92999267578125,42308700.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-26,227.26995849609375,227.52000427246094,228.5,225.41000366210938,227.3000030517578,36636700.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-27,227.53965759277344,227.7899932861328,229.52000427246094,227.3000030517578,228.4600067138672,34026000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-09-30,232.7439422607422,233.0,233.0,229.64999389648438,230.0399932861328,54541900.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-01,225.96141052246094,226.2100067138672,229.64999389648438,223.74000549316406,229.52000427246094,63285000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-02,226.53077697753906,226.77999877929688,227.3699951171875,223.02000427246094,225.88999938964844,32880600.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-03,225.42198181152344,225.6699981689453,226.80999755859375,223.32000732421875,225.13999938964844,34044200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-04,226.55075073242188,226.8000030517578,228.0,224.1300048828125,227.89999389648438,37245100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-07,221.4463653564453,221.69000244140625,225.69000244140625,221.3300018310547,224.5,39505400.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-08,225.52188110351562,225.77000427246094,225.97999572753906,223.25,224.3000030517578,31855700.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-09,229.28773498535156,229.5399932861328,229.75,224.8300018310547,225.22999572753906,33591100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-10,228.7882843017578,229.0399932861328,229.5,227.1699981689453,227.77999877929688,28183500.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-11,227.2999267578125,227.5500030517578,229.41000366210938,227.33999633789062,229.3000030517578,31759200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-14,231.04580688476562,231.3000030517578,231.72999572753906,228.60000610351562,228.6999969482422,39882100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-15,233.59300231933594,233.85000610351562,237.49000549316406,232.3699951171875,233.61000061035156,64751400.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-16,231.5252685546875,231.77999877929688,232.1199951171875,229.83999633789062,231.60000610351562,34082200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-17,231.89486694335938,232.14999389648438,233.85000610351562,230.52000427246094,233.42999267578125,32993800.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-18,234.74172973632812,235.0,236.17999267578125,234.00999450683594,236.17999267578125,46431500.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-21,236.22010803222656,236.47999572753906,236.85000610351562,234.4499969482422,234.4499969482422,36254500.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-22,235.60079956054688,235.86000061035156,236.22000122070312,232.60000610351562,233.88999938964844,38846600.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-23,230.5063934326172,230.75999450683594,235.13999938964844,227.75999450683594,234.0800018310547,52287000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-24,230.31661987304688,230.57000732421875,230.82000732421875,228.41000366210938,229.97999572753906,31109500.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-25,231.1556854248047,231.41000366210938,233.22000122070312,229.57000732421875,229.74000549316406,38802300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-28,233.14349365234375,233.39999389648438,234.72999572753906,232.5500030517578,233.32000732421875,36087100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-29,233.41319274902344,233.6699981689453,234.3300018310547,232.32000732421875,233.10000610351562,35417200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-30,229.8471221923828,230.10000610351562,233.47000122070312,229.5500030517578,232.61000061035156,47070900.0,APPLE,,,,,,,,,,,,,,,,,,
2024-10-31,225.66172790527344,225.91000366210938,229.8300018310547,225.3699951171875,229.33999633789062,64370100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-01,222.66502380371094,222.91000366210938,225.35000610351562,220.27000427246094,220.97000122070312,65276700.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-04,221.76600646972656,222.00999450683594,222.7899932861328,219.7100067138672,220.99000549316406,44944500.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-05,223.2044219970703,223.4499969482422,223.9499969482422,221.13999938964844,221.8000030517578,28111300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-06,222.47523498535156,222.72000122070312,226.07000732421875,221.19000244140625,222.61000061035156,54561100.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-07,227.22999572753906,227.47999572753906,227.8800048828125,224.57000732421875,224.6300048828125,42137700.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-08,226.9600067138672,226.9600067138672,228.66000366210938,226.41000366210938,227.1699981689453,38328800.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-11,224.22999572753906,224.22999572753906,225.6999969482422,221.5,225.0,42005600.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-12,224.22999572753906,224.22999572753906,225.58999633789062,223.36000061035156,224.5500030517578,40398300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-13,225.1199951171875,225.1199951171875,226.64999389648438,222.75999450683594,224.00999450683594,48566200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-14,228.22000122070312,228.22000122070312,228.8699951171875,225.0,225.02000427246094,44923900.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-15,225.0,225.0,226.9199981689453,224.27000427246094,226.39999389648438,47923700.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-18,228.02000427246094,228.02000427246094,229.74000549316406,225.1699981689453,225.25,44686000.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-19,228.27999877929688,228.27999877929688,230.16000366210938,226.66000366210938,226.97999572753906,36211800.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-20,229.0,229.0,229.92999267578125,225.88999938964844,228.05999755859375,35169600.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-21,228.52000427246094,228.52000427246094,230.16000366210938,225.7100067138672,228.8800048828125,42108300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-22,229.8699951171875,229.8699951171875,230.72000122070312,228.05999755859375,228.05999755859375,38168300.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-25,232.8699951171875,232.8699951171875,233.25,229.74000549316406,231.4600067138672,90152800.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-26,235.05999755859375,235.05999755859375,235.57000732421875,233.3300018310547,233.3300018310547,45986200.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-27,234.92999267578125,234.92999267578125,235.69000244140625,233.80999755859375,234.47000122070312,33498400.0,APPLE,,,,,,,,,,,,,,,,,,
2024-11-29,237.3300018310547,237.3300018310547,237.80999755859375,233.97000122070312,234.80999755859375,28481400.0,APPLE,,,,,,,,,,,,,,,,,,
2023-12-01,,,,,,,GOOGLE,132.993408203125,133.32000732421875,133.5,132.15199279785156,133.32000732421875,24258400.0,,,,,,,,,,,,
2023-12-04,,,,,,,GOOGLE,130.3099822998047,130.6300048828125,131.4499969482422,129.39999389648438,131.29400634765625,24117100.0,,,,,,,,,,,,
2023-12-05,,,,,,,GOOGLE,132.065673828125,132.38999938964844,133.5399932861328,129.72999572753906,130.3699951171875,19235100.0,,,,,,,,,,,,
2023-12-06,,,,,,,GOOGLE,131.10800170898438,131.42999267578125,133.30999755859375,131.30999755859375,132.89999389648438,16360600.0,,,,,,,,,,,,
2023-12-07,,,,,,,GOOGLE,138.11082458496094,138.4499969482422,140.0,136.22999572753906,136.60000610351562,38419400.0,,,,,,,,,,,,
2023-12-08,,,,,,,GOOGLE,136.3052520751953,136.63999938964844,137.99000549316406,135.57000732421875,135.66000366210938,22990900.0,,,,,,,,,,,,
2023-12-11,,,,,,,GOOGLE,134.37001037597656,134.6999969482422,134.7899932861328,132.88999938964844,133.82000732421875,24502900.0,,,,,,,,,,,,
2023-12-12,,,,,,,GOOGLE,133.31260681152344,133.63999938964844,134.5399932861328,132.8300018310547,133.27000427246094,26584000.0,,,,,,,,,,,,
2023-12-13,,,,,,,GOOGLE,133.6417999267578,133.97000122070312,134.77999877929688,132.9499969482422,134.5449981689453,25414500.0,,,,,,,,,,,,
2023-12-14,,,,,,,GOOGLE,132.87368774414062,133.1999969482422,135.03500366210938,131.05999755859375,134.77000427246094,29619100.0,,,,,,,,,,,,
2023-12-15,,,,,,,GOOGLE,133.51211547851562,133.83999633789062,134.8300018310547,132.6300048828125,132.9199981689453,58569400.0,,,,,,,,,,,,
2023-12-18,,,,,,,GOOGLE,136.85391235351562,137.19000244140625,138.3800048828125,133.77000427246094,133.86000061035156,25699800.0,,,,,,,,,,,,
2023-12-19,,,,,,,GOOGLE,137.76168823242188,138.10000610351562,138.77000427246094,137.4499969482422,138.0,20661000.0,,,,,,,,,,,,
2023-12-20,,,,,,,GOOGLE,139.31785583496094,139.66000366210938,143.0780029296875,139.41000366210938,140.3300018310547,33507300.0,,,,,,,,,,,,
2023-12-21,,,,,,,GOOGLE,141.45262145996094,141.8000030517578,142.02999877929688,140.47300720214844,140.77000427246094,18101500.0,,,,,,,,,,,,
2023-12-22,,,,,,,GOOGLE,142.370361328125,142.72000122070312,143.25,142.05499267578125,142.1300048828125,18494700.0,,,,,,,,,,,,
2023-12-26,,,,,,,GOOGLE,142.47012329101562,142.82000732421875,143.94500732421875,142.5,142.97999572753906,11170100.0,,,,,,,,,,,,
2023-12-27,,,,,,,GOOGLE,141.093505859375,141.44000244140625,143.32000732421875,141.05099487304688,142.8300018310547,17288400.0,,,,,,,,,,,,
2023-12-28,,,,,,,GOOGLE,140.93389892578125,141.27999877929688,142.27000427246094,140.8280029296875,141.85000610351562,12192500.0,,,,,,,,,,,,
2023-12-29,,,,,,,GOOGLE,140.58474731445312,140.92999267578125,141.43499755859375,139.89999389648438,140.67999267578125,14872700.0,,,,,,,,,,,,
2024-01-02,,,,,,,GOOGLE,139.21810913085938,139.55999755859375,140.61500549316406,137.74000549316406,139.60000610351562,20071900.0,,,,,,,,,,,,
2024-01-03,,,,,,,GOOGLE,140.01614379882812,140.36000061035156,141.08999633789062,138.42999267578125,138.60000610351562,18974300.0,,,,,,,,,,,,
2024-01-04,,,,,,,GOOGLE,137.7018280029297,138.0399932861328,140.63499450683594,138.00999450683594,139.85000610351562,18253300.0,,,,,,,,,,,,
2024-01-05,,,,,,,GOOGLE,137.0534210205078,137.38999938964844,138.80999755859375,136.85000610351562,138.3520050048828,15433200.0,,,,,,,,,,,,
2024-01-08,,,,,,,GOOGLE,140.18572998046875,140.52999877929688,140.63999938964844,137.8800048828125,138.0,17645300.0,,,,,,,,,,,,
2024-01-09,,,,,,,GOOGLE,142.21075439453125,142.55999755859375,142.8000030517578,139.7899932861328,140.05999755859375,19579700.0,,,,,,,,,,,,
2024-01-10,,,,,,,GOOGLE,143.44772338867188,143.8000030517578,144.52499389648438,142.4600067138672,142.52000427246094,16641900.0,,,,,,,,,,,,
2024-01-11,,,,,,,GOOGLE,143.3180389404297,143.6699981689453,146.66000366210938,142.21499633789062,144.89500427246094,17471100.0,,,,,,,,,,,,
2024-01-12,,,,,,,GOOGLE,143.8866424560547,144.24000549316406,144.74000549316406,143.36000061035156,144.33999633789062,13995200.0,,,,,,,,,,,,
2024-01-16,,,,,,,GOOGLE,143.72703552246094,144.0800018310547,145.83999633789062,143.05599975585938,143.42999267578125,19198900.0,,,,,,,,,,,,
2024-01-17,,,,,,,GOOGLE,142.53994750976562,142.88999938964844,143.41000366210938,140.50999450683594,142.91000366210938,17884500.0,,,,,,,,,,,,
2024-01-18,,,,,,,GOOGLE,144.63479614257812,144.99000549316406,145.5850067138672,143.35000610351562,143.44000244140625,18876800.0,,,,,,,,,,,,
2024-01-19,,,,,,,GOOGLE,147.6074981689453,147.97000122070312,148.0399932861328,145.8000030517578,146.30499267578125,27170900.0,,,,,,,,,,,,
2024-01-22,,,,,,,GOOGLE,147.34814453125,147.7100067138672,150.01499938964844,147.5800018310547,148.7100067138672,21829200.0,,,,,,,,,,,,
2024-01-23,,,,,,,GOOGLE,148.31576538085938,148.67999267578125,148.86000061035156,147.19000244140625,147.72000122070312,14113600.0,,,,,,,,,,,,
2024-01-24,,,,,,,GOOGLE,149.98167419433594,150.35000610351562,151.57000732421875,149.83999633789062,150.2899932861328,19245000.0,,,,,,,,,,,,
2024-01-25,,,,,,,GOOGLE,153.26361083984375,153.63999938964844,154.75999450683594,151.22000122070312,151.74000549316406,21495100.0,,,,,,,,,,,,
2024-01-26,,,,,,,GOOGLE,153.41323852539062,153.7899932861328,154.11000061035156,152.8000030517578,152.8699951171875,19494500.0,,,,,,,,,,,,
2024-01-29,,,,,,,GOOGLE,154.46067810058594,154.83999633789062,155.1999969482422,152.9199981689453,153.63999938964844,20909300.0,,,,,,,,,,,,
2024-01-30,,,,,,,GOOGLE,152.67506408691406,153.0500030517578,155.0399932861328,152.77499389648438,154.00999450683594,26578900.0,,,,,,,,,,,,
2024-01-31,,,,,,,GOOGLE,141.45262145996094,141.8000030517578,145.58999633789062,141.5500030517578,145.38999938964844,43908600.0,,,,,,,,,,,,
2024-02-01,,,,,,,GOOGLE,142.3603973388672,142.7100067138672,144.6199951171875,142.25999450683594,143.69000244140625,25526900.0,,,,,,,,,,,,
2024-02-02,,,,,,,GOOGLE,143.18833923339844,143.5399932861328,143.8800048828125,138.1699981689453,140.88999938964844,42116900.0,,,,,,,,,,,,
2024-02-05,,,,,,,GOOGLE,144.574951171875,144.92999267578125,146.6699981689453,143.91000366210938,144.0399932861328,29254400.0,,,,,,,,,,,,
2024-02-06,,,,,,,GOOGLE,145.05377197265625,145.41000366210938,146.74000549316406,144.52000427246094,145.9600067138672,21517700.0,,,,,,,,,,,,
2024-02-07,,,,,,,GOOGLE,146.32064819335938,146.67999267578125,147.0,145.2100067138672,146.1199951171875,21436100.0,,,,,,,,,,,,
2024-02-08,,,,,,,GOOGLE,146.8593292236328,147.22000122070312,147.61000061035156,146.4199981689453,146.97000122070312,18241300.0,,,,,,,,,,,,
2024-02-09,,,,,,,GOOGLE,149.85198974609375,150.22000122070312,150.69500732421875,147.42999267578125,147.9499969482422,21877700.0,,,,,,,,,,,,
2024-02-12,,,,,,,GOOGLE,148.3656463623047,148.72999572753906,150.58999633789062,148.55999755859375,149.5399932861328,17236100.0,,,,,,,,,,,,
2024-02-13,,,,,,,GOOGLE,146.0114288330078,146.3699951171875,148.0399932861328,145.11000061035156,146.07000732421875,18138500.0,,,,,,,,,,,,
2024-02-14,,,,,,,GOOGLE,146.77952575683594,147.13999938964844,147.8300018310547,145.55499267578125,147.3699951171875,16651800.0,,,,,,,,,,,,
2024-02-15,,,,,,,GOOGLE,143.58738708496094,143.94000244140625,144.75999450683594,141.8800048828125,144.4600067138672,26724300.0,,,,,,,,,,,,
2024-02-16,,,,,,,GOOGLE,141.41270446777344,141.75999450683594,144.47999572753906,141.52000427246094,144.2100067138672,21849700.0,,,,,,,,,,,,
2024-02-20,,,,,,,GOOGLE,141.8516387939453,142.1999969482422,143.32899475097656,140.8000030517578,140.94000244140625,18625600.0,,,,,,,,,,,,
2024-02-21,,,,,,,GOOGLE,143.48760986328125,143.83999633789062,143.97999572753906,141.91000366210938,142.63999938964844,16499600.0,,,,,,,,,,,,
2024-02-22,,,,,,,GOOGLE,144.96400451660156,145.32000732421875,146.1999969482422,144.00999450683594,146.1199951171875,23024700.0,,,,,,,,,,,,
2024-02-23,,,,,,,GOOGLE,144.93406677246094,145.2899932861328,145.9550018310547,144.7899932861328,144.97000122070312,14519400.0,,,,,,,,,,,,
2024-02-26,,,,,,,GOOGLE,138.4100799560547,138.75,143.83999633789062,138.74000549316406,143.4499969482422,33513000.0,,,,,,,,,,,,
2024-02-27,,,,,,,GOOGLE,139.7567901611328,140.10000610351562,140.49000549316406,138.5,139.41000366210938,22364000.0,,,,,,,,,,,,
2024-02-28,,,,,,,GOOGLE,137.09332275390625,137.42999267578125,139.27999877929688,136.63999938964844,139.10000610351562,30628700.0,,,,,,,,,,,,
2024-02-29,,,,,,,GOOGLE,139.43756103515625,139.77999877929688,139.9499969482422,137.57000732421875,138.35000610351562,35485000.0,,,,,,,,,,,,
2024-03-01,,,,,,,GOOGLE,137.74172973632812,138.0800018310547,140.0,137.97500610351562,139.61000061035156,28522000.0,,,,,,,,,,,,
2024-03-04,,,,,,,GOOGLE,133.87123107910156,134.1999969482422,136.6300048828125,132.86000061035156,136.5399932861328,43571500.0,,,,,,,,,,,,
2024-03-05,,,,,,,GOOGLE,133.45225524902344,133.77999877929688,134.02000427246094,131.5500030517578,132.74000549316406,28447600.0,,,,,,,,,,,,
2024-03-06,,,,,,,GOOGLE,132.23524475097656,132.55999755859375,134.74000549316406,131.9499969482422,134.24000549316406,23175200.0,,,,,,,,,,,,
2024-03-07,,,,,,,GOOGLE,134.90869140625,135.24000549316406,135.82000732421875,132.66000366210938,133.88999938964844,24107300.0,,,,,,,,,,,,
2024-03-08,,,,,,,GOOGLE,135.9561004638672,136.2899932861328,138.98500061035156,134.8000030517578,135.03500366210938,26472400.0,,,,,,,,,,,,
2024-03-11,,,,,,,GOOGLE,138.59962463378906,138.94000244140625,139.97999572753906,137.07000732421875,137.07000732421875,22536400.0,,,,,,,,,,,,
2024-03-12,,,,,,,GOOGLE,139.2779541015625,139.6199951171875,140.27999877929688,138.2100067138672,138.25,19019700.0,,,,,,,,,,,,
2024-03-13,,,,,,,GOOGLE,140.42515563964844,140.77000427246094,142.19000244140625,140.00999450683594,140.05999755859375,19637000.0,,,,,,,,,,,,
2024-03-14,,,,,,,GOOGLE,143.98638916015625,144.33999633789062,144.72999572753906,141.48500061035156,142.3000030517578,36117900.0,,,,,,,,,,,,
2024-03-15,,,,,,,GOOGLE,141.8217010498047,142.1699981689453,144.33999633789062,141.1300048828125,143.41000366210938,41025900.0,,,,,,,,,,,,
2024-03-18,,,,,,,GOOGLE,148.11624145507812,148.47999572753906,152.92999267578125,148.13999938964844,149.3699951171875,47676700.0,,,,,,,,,,,,
2024-03-19,,,,,,,GOOGLE,147.5576171875,147.9199981689453,149.6199951171875,147.00999450683594,148.97999572753906,17748400.0,,,,,,,,,,,,
2024-03-20,,,,,,,GOOGLE,149.3133087158203,149.67999267578125,149.75999450683594,147.6649932861328,148.7899932861328,17730000.0,,,,,,,,,,,,
2024-03-21,,,,,,,GOOGLE,148.37562561035156,148.74000549316406,151.30499267578125,148.00999450683594,150.32000732421875,19843900.0,,,,,,,,,,,,
2024-03-22,,,,,,,GOOGLE,151.398193359375,151.77000427246094,152.55999755859375,150.08999633789062,150.24000549316406,19226300.0,,,,,,,,,,,,
2024-03-25,,,,,,,GOOGLE,150.7797088623047,151.14999389648438,151.45599365234375,148.8000030517578,150.9499969482422,15114700.0,,,,,,,,,,,,
2024-03-26,,,,,,,GOOGLE,151.328369140625,151.6999969482422,153.1999969482422,151.02999877929688,151.24000549316406,19312700.0,,,,,,,,,,,,
2024-03-27,,,,,,,GOOGLE,151.56777954101562,151.94000244140625,152.69000244140625,150.1300048828125,152.14500427246094,16622000.0,,,,,,,,,,,,
2024-03-28,,,,,,,GOOGLE,151.88699340820312,152.25999450683594,152.6699981689453,151.3300018310547,152.0,21105600.0,,,,,,,,,,,,
2024-04-01,,,,,,,GOOGLE,156.11660766601562,156.5,157.0,151.64999389648438,151.8300018310547,24469800.0,,,,,,,,,,,,
2024-04-02,,,,,,,GOOGLE,155.48814392089844,155.8699951171875,155.99000549316406,153.4600067138672,154.75,17598100.0,,,,,,,,,,,,
2024-04-03,,,,,,,GOOGLE,155.98692321777344,156.3699951171875,156.5500030517578,154.1320037841797,154.9199981689453,17266200.0,,,,,,,,,,,,
2024-04-04,,,,,,,GOOGLE,151.56777954101562,151.94000244140625,156.17999267578125,151.8800048828125,155.0800018310547,24184800.0,,,,,,,,,,,,
2024-04-05,,,,,,,GOOGLE,153.56288146972656,153.94000244140625,154.83999633789062,151.08099365234375,151.67999267578125,16289800.0,,,,,,,,,,,,
2024-04-08,,,,,,,GOOGLE,155.7574920654297,156.13999938964844,156.65499877929688,153.99000549316406,154.01499938964844,16641500.0,,,,,,,,,,,,
2024-04-09,,,,,,,GOOGLE,157.75259399414062,158.13999938964844,159.88999938964844,156.63999938964844,157.35000610351562,21538100.0,,,,,,,,,,,,
2024-04-10,,,,,,,GOOGLE,157.27377319335938,157.66000366210938,158.16000366210938,156.1999969482422,157.8800048828125,16339200.0,,,,,,,,,,,,
2024-04-11,,,,,,,GOOGLE,160.39608764648438,160.7899932861328,161.1199951171875,157.92999267578125,158.33999633789062,17841700.0,,,,,,,,,,,,
2024-04-12,,,,,,,GOOGLE,158.80001831054688,159.19000244140625,161.6999969482422,158.60000610351562,159.40499877929688,16968200.0,,,,,,,,,,,,
2024-04-15,,,,,,,GOOGLE,155.94703674316406,156.3300018310547,160.8300018310547,156.14999389648438,160.27999877929688,21140900.0,,,,,,,,,,,,
2024-04-16,,,,,,,GOOGLE,155.61782836914062,156.0,157.22999572753906,155.0500030517578,155.63999938964844,15413200.0,,,,,,,,,,,,
2024-04-17,,,,,,,GOOGLE,156.4956817626953,156.8800048828125,158.68099975585938,156.13499450683594,157.19000244140625,16237800.0,,,,,,,,,,,,
2024-04-18,,,,,,,GOOGLE,157.07424926757812,157.4600067138672,158.48500061035156,156.2100067138672,156.9250030517578,14016100.0,,,,,,,,,,,,
2024-04-19,,,,,,,GOOGLE,155.33851623535156,155.72000122070312,157.99000549316406,153.91000366210938,157.75,20063900.0,,,,,,,,,,,,
2024-04-22,,,,,,,GOOGLE,157.56304931640625,157.9499969482422,159.18499755859375,155.66000366210938,156.00999450683594,17243900.0,,,,,,,,,,,,
2024-04-23,,,,,,,GOOGLE,159.52822875976562,159.9199981689453,160.47999572753906,157.96499633789062,158.58999633789062,16115400.0,,,,,,,,,,,,
2024-04-24,,,,,,,GOOGLE,160.70533752441406,161.10000610351562,161.38999938964844,158.82000732421875,159.08999633789062,19485700.0,,,,,,,,,,,,
2024-04-25,,,,,,,GOOGLE,157.56304931640625,157.9499969482422,158.27999877929688,152.76800537109375,153.36000061035156,36197800.0,,,,,,,,,,,,
2024-04-26,,,,,,,GOOGLE,173.26449584960938,173.69000244140625,176.4199981689453,171.39999389648438,175.99000549316406,56500800.0,,,,,,,,,,,,
2024-04-29,,,,,,,GOOGLE,167.48867797851562,167.89999389648438,171.3800048828125,167.05999755859375,170.77000427246094,35914600.0,,,,,,,,,,,,
2024-04-30,,,,,,,GOOGLE,164.23666381835938,164.63999938964844,169.8699951171875,164.5,167.3800048828125,29420800.0,,,,,,,,,,,,
2024-05-01,,,,,,,GOOGLE,165.1643829345703,165.57000732421875,168.80999755859375,164.89999389648438,166.17999267578125,25223200.0,,,,,,,,,,,,
2024-05-02,,,,,,,GOOGLE,168.0473175048828,168.4600067138672,168.52999877929688,165.69000244140625,166.6699981689453,17041100.0,,,,,,,,,,,,
2024-05-03,,,,,,,GOOGLE,168.57601928710938,168.99000549316406,169.85000610351562,164.97999572753906,169.5399932861328,22767100.0,,,,,,,,,,,,
2024-05-06,,,,,,,GOOGLE,169.41395568847656,169.8300018310547,169.89999389648438,167.88999938964844,169.22000122070312,15147900.0,,,,,,,,,,,,
2024-05-07,,,,,,,GOOGLE,172.5562286376953,172.97999572753906,173.47000122070312,170.0,170.1199951171875,21102400.0,,,,,,,,,,,,
2024-05-08,,,,,,,GOOGLE,170.74069213867188,171.16000366210938,171.90899658203125,170.52200317382812,170.75,14569900.0,,,,,,,,,,,,
